"RowID","Zipcode","Population","Median Age","Household Income","Per Capita Income","Poverty Count","Poverty Rate","State","Latitude","Longitude","GeoInfo","StandardZip","StandardZip4","ZipClass","CountySSA"
1030,"94533",74833.00,34.10,62612.00,26115.00,10361.00,13.84,"CA",38262888,122031617,"Zip-Distributive","94533",,"Urban","05580"
1031,"94534",37409.00,42.00,105033.00,45037.00,1159.00,3.09,"CA",38234969,122083812,"Zip-Distributive","94534",,"Rural","05580"
1032,"94535",4130.00,23.40,60741.00,20663.00,309.00,7.48,"CA",38270839,121944912,"Zip-Distributive","94535",,"Rural","05580"
1033,"94536",73876.00,36.90,112587.00,44667.00,4470.00,6.05,"CA",37558818,121996252,"Zip-Distributive","94536",,"Urban","05000"
1034,"94538",67133.00,35.20,101065.00,39321.00,3515.00,5.23,"CA",37533218,121967997,"Zip-Distributive","94538",,"Suburban","05000"
1035,"94539",52354.00,42.40,160542.00,59591.00,1494.00,2.85,"CA",37511678,121931995,"Zip-Distributive","94539",,"Suburban","05000"
1036,"94541",65690.00,36.10,67819.00,28610.00,9419.00,14.33,"CA",37674074,122088480,"Zip-Distributive","94541",,"Urban","05000"
1037,"94542",13706.00,35.10,103018.00,41793.00,1499.00,10.93,"CA",37656538,122045383,"Zip-Distributive","94542",,"Suburban","05000"
1038,"94544",78717.00,33.70,70207.00,26295.00,8609.00,10.93,"CA",37636852,122070075,"Zip-Distributive","94544",,"Urban","05000"
1039,"94545",32495.00,38.70,84579.00,30510.00,2377.00,7.31,"CA",37636013,122105871,"Zip-Distributive","94545",,"Suburban","05000"
1040,"94546",44285.00,41.60,85492.00,39953.00,3322.00,7.50,"CA",37699175,122080108,"Zip-Distributive","94546",,"Suburban","05000"
1041,"94547",25260.00,40.30,107221.00,41962.00,1382.00,5.47,"CA",38007528,122264743,"Zip-Distributive","94547",,"Urban","05060"
1042,"94548",418.00,47.60,105329.00,43418.00,43.00,10.28,"CA",37976051,121648827,"Zip-Distributive","94548",,"Rural","05060"
1043,"94549",29547.00,45.50,155225.00,83060.00,1192.00,4.03,"CA",37893834,122112168,"Zip-Distributive","94549",,"Suburban","05060"
1044,"94550",50646.00,41.80,114930.00,51770.00,2040.00,4.02,"CA",37677574,121746527,"Zip-Distributive","94550",,"Rural","05000"
1045,"94551",44285.00,37.10,108729.00,45709.00,2475.00,5.58,"CA",37698706,121767302,"Zip-Distributive","94551",,"Rural","05000"
1046,"94552",14887.00,45.50,133321.00,60316.00,266.00,1.78,"CA",37707130,122043362,"Zip-Distributive","94552",,"Rural","05000"
1047,"94553",49748.00,42.30,89703.00,42268.00,3555.00,7.14,"CA",37992486,122114355,"Zip-Distributive","94553",,"Rural","05060"
1048,"94555",37657.00,37.00,132823.00,47817.00,1694.00,4.49,"CA",37570951,122050609,"Zip-Distributive","94555",,"Suburban","05000"
1049,"94556",16249.00,45.30,139904.00,69753.00,584.00,3.59,"CA",37838888,122123146,"Zip-Distributive","94556",,"Rural","05060"
1050,"94558",68617.00,41.80,83491.00,41150.00,4856.00,7.07,"CA",38329239,122295923,"Zip-Distributive","94558",,"Rural","05380"
1051,"94559",28089.00,37.50,68725.00,36902.00,2627.00,9.35,"CA",38291542,122286943,"Zip-Distributive","94559",,"Rural","05380"
1052,"94560",45554.00,37.70,96817.00,35920.00,2879.00,6.31,"CA",37531760,122027987,"Zip-Distributive","94560",,"Suburban","05000"
1053,"94561",40905.00,34.50,88795.00,30024.00,3106.00,7.59,"CA",37992196,121701815,"Zip-Distributive","94561",,"Rural","05060"
1054,"94563",19179.00,48.20,185066.00,98710.00,497.00,2.59,"CA",37878880,122180183,"Zip-Distributive","94563",,"Rural","05060"
1055,"94564",19162.00,44.50,83534.00,36442.00,1047.00,5.46,"CA",37997054,122296432,"Zip-Distributive","94564",,"Urban","05060"
1056,"94565",93549.00,34.10,62255.00,24801.00,14457.00,15.45,"CA",38016302,121902201,"Zip-Distributive","94565",,"Suburban","05060"
1057,"94566",45001.00,44.10,139628.00,64042.00,2039.00,4.53,"CA",37663158,121870776,"Zip-Distributive","94566",,"Suburban","05000"
1058,"94567",642.00,46.40,58375.00,43317.00,38.00,5.91,"CA",38615157,122429011,"Zip-Distributive","94567",,"Rural","05380"
1059,"94568",52599.00,36.70,133769.00,53402.00,1856.00,3.52,"CA",37712556,121906780,"Zip-Distributive","94568",,"Suburban","05000"
1060,"94569",194.00,45.40,142905.00,83622.00,0.00,0.00,"CA",38046432,122183570,"Zip-Distributive","94569",,"Rural","05060"
1061,"94571",9480.00,59.90,64694.00,36204.00,1078.00,11.37,"CA",38160418,121701389,"Zip-Distributive","94571",,"Rural","05580"
1062,"94572",10174.00,36.90,67175.00,32078.00,1548.00,15.21,"CA",38027454,122261204,"Zip-Distributive","94572",,"Suburban","05060"
1063,"94573",20.00,37.00,-666666666.00,,0.00,0.00,"CA",38505770,122471265,"Zip-Point","94573",,"Rural","05380"
1064,"94574",9100.00,51.40,83720.00,59665.00,1002.00,11.01,"CA",38505115,122459723,"Zip-Distributive","94574",,"Rural","05380"
1065,"94575",1174.00,19.90,-666666666.00,6020.00,11.00,0.93,"CA",37849431,122107930,"Zip-Point","94575",,"Rural","05060"
1066,"94576",107.00,63.50,102188.00,47072.00,20.00,18.69,"CA",38543436,122475854,"Zip-Distributive","94576",,"Rural","05380"
1067,"94577",47822.00,40.90,67686.00,33955.00,5163.00,10.79,"CA",37718527,122162262,"Zip-Distributive","94577",,"Urban","05000"
1068,"94578",40897.00,34.40,52419.00,26624.00,6841.00,16.72,"CA",37703973,122125087,"Zip-Distributive","94578",,"Urban","05000"
1069,"94579",22452.00,43.70,78054.00,31233.00,2358.00,10.50,"CA",37688954,122150423,"Zip-Distributive","94579",,"Urban","05000"
1070,"94580",30326.00,37.30,85021.00,30605.00,2401.00,7.91,"CA",37682101,122128366,"Zip-Distributive","94580",,"Urban","05000"
1071,"94582",41073.00,37.00,149859.00,56972.00,1769.00,4.30,"CA",37774089,121929138,"Zip-Distributive","94582",,"Suburban","05060"
1072,"94583",35244.00,39.90,137719.00,54591.00,1416.00,4.01,"CA",37755097,121955841,"Zip-Distributive","94583",,"Suburban","05060"
1073,"94585",29605.00,33.80,74155.00,28287.00,3457.00,11.67,"CA",38241384,122004717,"Zip-Distributive","94585",,"Rural","05580"
1074,"94586",936.00,53.00,116250.00,75310.00,79.00,8.44,"CA",37594026,121887341,"Zip-Distributive","94586",,"Rural","05000"
1075,"94587",74354.00,38.20,95625.00,34727.00,5279.00,7.09,"CA",37593978,122045635,"Zip-Distributive","94587",,"Suburban","05000"
1076,"94588",35707.00,40.60,136734.00,55528.00,1419.00,3.97,"CA",37691312,121897364,"Zip-Distributive","94588",,"Rural","05000"
1077,"94589",30833.00,37.00,59558.00,23787.00,4652.00,15.08,"CA",38136531,122244831,"Zip-Distributive","94589",,"Urban","05580"
1078,"94590",37036.00,36.40,44689.00,24430.00,8789.00,23.73,"CA",38104974,122250689,"Zip-Distributive","94590",,"Urban","05580"
1079,"94591",55232.00,40.10,78628.00,33018.00,5592.00,10.12,"CA",38104174,122211907,"Zip-Distributive","94591",,"Suburban","05580"
1080,"94592",996.00,31.00,120125.00,44733.00,143.00,14.35,"CA",38097882,122275804,"Zip-Distributive","94592",,"Rural","05580"
1081,"94595",17632.00,66.40,66638.00,56104.00,610.00,3.45,"CA",37870103,122070079,"Zip-Distributive","94595",,"Urban","05060"
1082,"94596",20881.00,39.60,88527.00,58744.00,1662.00,7.95,"CA",37899627,122055397,"Zip-Distributive","94596",,"Urban","05060"
1083,"94597",23030.00,39.60,98343.00,56452.00,2127.00,9.23,"CA",37918644,122064514,"Zip-Distributive","94597",,"Urban","05060"
1084,"94598",27398.00,47.70,128299.00,62885.00,1080.00,3.94,"CA",37921008,122029726,"Zip-Distributive","94598",,"Suburban","05060"
1085,"94599",3117.00,64.20,71667.00,56371.00,155.00,4.97,"CA",38402561,122362293,"Zip-Distributive","94599",,"Rural","05380"
1086,"94601",50763.00,32.90,44666.00,19425.00,13740.00,27.06,"CA",37780450,122218326,"Zip-Distributive","94601",,"Urban","05000"
1087,"94602",30098.00,41.60,78347.00,45394.00,3450.00,11.46,"CA",37801766,122209270,"Zip-Distributive","94602",,"Urban","05000"
1088,"94603",33952.00,31.20,49793.00,18787.00,7312.00,21.53,"CA",37743263,122170738,"Zip-Distributive","94603",,"Urban","05000"
1089,"94605",44260.00,38.60,66211.00,33341.00,7269.00,16.42,"CA",37763764,122163928,"Zip-Distributive","94605",,"Urban","05000"
1090,"94606",38441.00,35.70,48421.00,26244.00,9167.00,23.84,"CA",37792929,122245681,"Zip-Distributive","94606",,"Urban","05000"
1091,"94607",26904.00,35.20,41870.00,31549.00,7842.00,29.14,"CA",37804206,122282518,"Zip-Distributive","94607",,"Urban","05000"
1092,"94608",30041.00,35.90,68352.00,45760.00,4648.00,15.47,"CA",37835350,122285591,"Zip-Distributive","94608",,"Urban","05000"
1093,"94609",22339.00,34.50,73765.00,43770.00,3429.00,15.34,"CA",37834822,122263787,"Zip-Distributive","94609",,"Urban","05000"
1094,"94610",31354.00,39.10,87059.00,61455.00,2242.00,7.15,"CA",37812011,122246114,"Zip-Distributive","94610",,"Urban","05000"
1095,"94611",38684.00,45.00,120601.00,77562.00,2574.00,6.65,"CA",37828582,122231463,"Zip-Distributive","94611",,"Urban","05000"
1096,"94612",16027.00,39.20,42880.00,41355.00,4136.00,25.80,"CA",37805505,122268943,"Zip-Distributive","94612",,"Urban","05000"
1097,"94613",864.00,19.90,-666666666.00,7764.00,19.00,2.19,"CA",37782639,122187890,"Zip-Distributive","94613",,"Urban","05000"
1098,"94618",16566.00,42.60,133125.00,78864.00,857.00,5.17,"CA",37844845,122240757,"Zip-Distributive","94618",,"Urban","05000"
1099,"94619",24536.00,39.80,82994.00,42503.00,2213.00,9.01,"CA",37787384,122190395,"Zip-Distributive","94619",,"Urban","05000"
1100,"94621",33557.00,29.20,34566.00,14765.00,10252.00,30.55,"CA",37753914,122190709,"Zip-Distributive","94621",,"Urban","05000"
1101,"94702",17534.00,39.40,77699.00,43202.00,2341.00,13.35,"CA",37862825,122283161,"Zip-Distributive","94702",,"Urban","05000"
1102,"94703",21886.00,34.70,75181.00,42966.00,3386.00,15.47,"CA",37861748,122274026,"Zip-Distributive","94703",,"Urban","05000"
1103,"94704",27961.00,21.80,26758.00,18686.00,10435.00,37.31,"CA",37868273,122262503,"Zip-Distributive","94704",,"Urban","05000"
1104,"94705",13235.00,43.30,116250.00,79212.00,1308.00,9.88,"CA",37857748,122250111,"Zip-Distributive","94705",,"Urban","05000"
1105,"94706",21050.00,35.90,89425.00,45866.00,2001.00,9.50,"CA",37890427,122296425,"Zip-Distributive","94706",,"Urban","05000"
1106,"94707",12024.00,50.90,143297.00,78292.00,605.00,5.03,"CA",37899283,122278673,"Zip-Distributive","94707",,"Urban","05000"
1107,"94708",11533.00,50.20,159046.00,88763.00,466.00,4.04,"CA",37893230,122263639,"Zip-Distributive","94708",,"Urban","05000"
1108,"94709",11736.00,29.50,66028.00,45840.00,2138.00,18.21,"CA",37877865,122267893,"Zip-Distributive","94709",,"Urban","05000"
1109,"94710",7341.00,35.30,62524.00,40049.00,1105.00,15.05,"CA",37869194,122296962,"Zip-Distributive","94710",,"Suburban","05000"
1110,"94720",3061.00,19.70,-666666666.00,9970.00,0.00,0.00,"CA",37868587,122260288,"Zip-Distributive","94720",,"Suburban","05000"
1111,"94801",29974.00,32.20,48822.00,21580.00,6505.00,21.70,"CA",37940337,122366227,"Zip-Distributive","94801",,"Suburban","05060"
1112,"94803",25798.00,44.20,82788.00,39282.00,1825.00,7.07,"CA",37970423,122291708,"Zip-Distributive","94803",,"Suburban","05060"
1113,"94804",40640.00,35.10,51918.00,25050.00,7453.00,18.33,"CA",37923207,122336529,"Zip-Distributive","94804",,"Urban","05060"
1114,"94805",15076.00,39.20,75843.00,34733.00,1778.00,11.79,"CA",37943657,122326746,"Zip-Distributive","94805",,"Urban","05060"
1115,"94806",63660.00,35.30,56605.00,23166.00,9907.00,15.56,"CA",37974521,122338951,"Zip-Distributive","94806",,"Urban","05060"
1116,"94850",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",37901349,122318050,"Zip-Point","94850",,"Urban","05060"
1117,"94901",42398.00,39.40,85889.00,50500.00,7231.00,17.05,"CA",37971812,122514213,"Zip-Distributive","94901",,"Urban","05310"
1118,"94903",30872.00,46.90,99071.00,57666.00,1979.00,6.41,"CA",38010157,122544675,"Zip-Distributive","94903",,"Suburban","05310"
1119,"94904",12633.00,48.80,116469.00,97580.00,851.00,6.73,"CA",37949275,122533057,"Zip-Distributive","94904",,"Suburban","05310"
1120,"94920",12851.00,50.20,159423.00,119721.00,346.00,2.69,"CA",37885332,122467910,"Zip-Distributive","94920",,"Suburban","05310"
1121,"94922",555.00,36.80,-666666666.00,27178.00,208.00,37.47,"CA",38355764,122940922,"Zip-Distributive","94922",,"Rural","05590"
1122,"94923",751.00,64.20,120250.00,113252.00,43.00,5.72,"CA",38335758,123049982,"Zip-Distributive","94923",,"Rural","05590"
1123,"94924",1247.00,52.60,52375.00,44862.00,216.00,17.32,"CA",37908754,122699614,"Zip-Distributive","94924",,"Rural","05310"
1124,"94925",9811.00,44.80,134902.00,70629.00,379.00,3.86,"CA",37924675,122519814,"Zip-Distributive","94925",,"Suburban","05310"
1125,"94928",43663.00,32.60,62894.00,28339.00,6331.00,14.49,"CA",38346171,122696473,"Zip-Distributive","94928",,"Urban","05590"
1126,"94929",156.00,59.40,94375.00,51599.00,0.00,0.00,"CA",38249710,122964205,"Zip-Distributive","94929",,"Rural","05310"
1127,"94930",8784.00,47.10,99803.00,56501.00,490.00,5.57,"CA",37986898,122591161,"Zip-Distributive","94930",,"Rural","05310"
1128,"94931",8462.00,38.30,73154.00,35368.00,851.00,10.05,"CA",38326247,122709948,"Zip-Distributive","94931",,"Suburban","05590"
1129,"94933",763.00,48.40,94107.00,46631.00,10.00,1.31,"CA",38014102,122689882,"Zip-Distributive","94933",,"Rural","05310"
1130,"94937",766.00,55.50,66500.00,50120.00,33.00,4.30,"CA",38076756,122840939,"Zip-Distributive","94937",,"Rural","05310"
1131,"94938",1033.00,45.60,85250.00,40914.00,88.00,8.51,"CA",38009380,122700842,"Zip-Distributive","94938",,"Rural","05310"
1132,"94939",7079.00,49.90,99980.00,72876.00,380.00,5.36,"CA",37938058,122528163,"Zip-Distributive","94939",,"Urban","05310"
1133,"94940",248.00,63.30,-666666666.00,47152.00,8.00,3.22,"CA",38180906,122909344,"Zip-Distributive","94940",,"Rural","05310"
1134,"94941",31389.00,46.50,133462.00,94105.00,1390.00,4.42,"CA",37895360,122530985,"Zip-Distributive","94941",,"Suburban","05310"
1135,"94945",19487.00,44.20,93765.00,48047.00,1926.00,9.88,"CA",38112631,122568111,"Zip-Distributive","94945",,"Rural","05310"
1136,"94946",812.00,55.50,108750.00,80347.00,49.00,6.03,"CA",38053683,122667310,"Zip-Distributive","94946",,"Rural","05310"
1137,"94947",26020.00,47.30,97628.00,52733.00,1589.00,6.10,"CA",38096744,122581947,"Zip-Distributive","94947",,"Suburban","05310"
1138,"94949",17153.00,46.50,83164.00,55528.00,1338.00,7.80,"CA",38059947,122534161,"Zip-Distributive","94949",,"Suburban","05310"
1139,"94950",122.00,58.30,67788.00,37831.00,24.00,19.67,"CA",38043807,122788979,"Zip-Point","94950",,"Rural","05310"
1140,"94951",4489.00,47.60,95272.00,52859.00,268.00,5.97,"CA",38297133,122665921,"Zip-Distributive","94951",,"Rural","05590"
1141,"94952",35423.00,44.10,82619.00,43759.00,3125.00,8.82,"CA",38235426,122673515,"Zip-Distributive","94952",,"Rural","05590"
1142,"94954",38316.00,40.90,86953.00,38634.00,3035.00,7.92,"CA",38252929,122621562,"Zip-Distributive","94954",,"Rural","05590"
1143,"94956",1329.00,50.90,66289.00,48941.00,152.00,11.43,"CA",38064417,122809634,"Zip-Distributive","94956",,"Rural","05310"
1144,"94957",1326.00,47.90,243214.00,119582.00,80.00,6.03,"CA",37963337,122559715,"Zip-Distributive","94957",,"Suburban","05310"
1145,"94960",15812.00,47.70,123861.00,71904.00,504.00,3.18,"CA",37982588,122569316,"Zip-Distributive","94960",,"Suburban","05310"
1146,"94963",522.00,41.70,106170.00,58914.00,34.00,6.51,"CA",38014397,122668191,"Zip-Distributive","94963",,"Rural","05310"
1147,"94964",3447.00,34.40,-666666666.00,7127.00,0.00,0.00,"CA",37942847,122480810,"Zip-Distributive","94964",,"Urban","05310"
1148,"94965",11217.00,51.00,101947.00,81422.00,1188.00,10.59,"CA",37862648,122497848,"Zip-Distributive","94965",,"Rural","05310"
1149,"94970",717.00,63.10,119934.00,68904.00,62.00,8.64,"CA",37897972,122639951,"Zip-Distributive","94970",,"Rural","05310"
1150,"94971",398.00,52.40,84737.00,63233.00,23.00,5.77,"CA",38246492,122904811,"Zip-Distributive","94971",,"Rural","05310"
1151,"94972",22.00,-666666666.00,-666666666.00,,0.00,0.00,"CA",38318199,122925145,"Zip-Distributive","94972",,"Rural","05590"
1152,"94973",1599.00,59.80,93403.00,63272.00,45.00,2.81,"CA",38012885,122644352,"Zip-Distributive","94973",,"Rural","05310"
1153,"95002",2032.00,38.00,82845.00,29211.00,103.00,5.06,"CA",37425837,121974387,"Zip-Distributive","95002",,"Rural","05530"
1154,"95003",25195.00,47.90,91500.00,48721.00,1926.00,7.64,"CA",36976968,121893771,"Zip-Distributive","95003",,"Rural","05540"
1155,"95004",3978.00,39.70,98672.00,39487.00,220.00,5.53,"CA",36888523,121643731,"Zip-Distributive","95004",,"Rural","05370"
1156,"95005",7327.00,42.50,76250.00,37838.00,807.00,11.01,"CA",37083716,122089616,"Zip-Distributive","95005",,"Rural","05540"
1157,"95006",9032.00,47.10,80991.00,46917.00,797.00,8.82,"CA",37150728,122134854,"Zip-Distributive","95006",,"Rural","05540"
1158,"95007",762.00,59.10,-666666666.00,30702.00,278.00,36.48,"CA",37107211,122107319,"Zip-Point","95007",,"Rural","05540"
1159,"95008",46251.00,40.00,106536.00,53767.00,3297.00,7.12,"CA",37280675,121952910,"Zip-Distributive","95008",,"Urban","05530"
1160,"95010",9288.00,42.80,69590.00,38952.00,1173.00,12.62,"CA",36977769,121954150,"Zip-Distributive","95010",,"Urban","05540"
1161,"95012",10639.00,28.00,54793.00,15736.00,1766.00,16.59,"CA",36767838,121751895,"Zip-Distributive","95012",,"Rural","05370"
1162,"95013",79.00,44.60,51500.00,28924.00,9.00,11.39,"CA",37215222,121737883,"Zip-Distributive","95013",,"Rural","05530"
1163,"95014",62682.00,40.80,150529.00,62240.00,2962.00,4.72,"CA",37318549,122036749,"Zip-Distributive","95014",,"Suburban","05530"
1164,"95017",612.00,53.30,70000.00,43463.00,32.00,5.22,"CA",37055328,122225372,"Zip-Distributive","95017",,"Rural","05540"
1165,"95018",7078.00,46.20,96651.00,49007.00,384.00,5.42,"CA",37068375,122065224,"Zip-Distributive","95018",,"Rural","05540"
1166,"95019",6915.00,31.50,38854.00,18970.00,1125.00,16.26,"CA",36935529,121776215,"Zip-Distributive","95019",,"Urban","05540"
1167,"95020",63251.00,35.20,90144.00,33924.00,7067.00,11.17,"CA",37017604,121585559,"Zip-Distributive","95020",,"Rural","05530"
1168,"95023",51846.00,34.80,82935.00,29820.00,4751.00,9.16,"CA",36850376,121384833,"Zip-Distributive","95023",,"Rural","05450"
1169,"95030",13075.00,48.90,180222.00,104190.00,492.00,3.76,"CA",37227781,121982813,"Zip-Distributive","95030",,"Suburban","05530"
1170,"95032",26437.00,44.20,129177.00,71070.00,1198.00,4.53,"CA",37243740,121957722,"Zip-Distributive","95032",,"Suburban","05530"
1171,"95033",9805.00,48.40,147619.00,71303.00,351.00,3.57,"CA",37150077,121978235,"Zip-Distributive","95033",,"Rural","05530"
1172,"95035",75614.00,36.50,110659.00,39317.00,6219.00,8.22,"CA",37431482,121891440,"Zip-Distributive","95035",,"Suburban","05530"
1173,"95037",50210.00,39.90,108554.00,48894.00,3281.00,6.53,"CA",37128453,121643032,"Zip-Distributive","95037",,"Rural","05530"
1174,"95039",1063.00,36.70,39971.00,17764.00,158.00,14.86,"CA",36799336,121785639,"Zip-Distributive","95039",,"Rural","05370"
1175,"95041",427.00,22.80,55845.00,13665.00,12.00,2.81,"CA",37051210,122058454,"Zip-Point","95041",,"Rural","05540"
1176,"95043",663.00,50.10,73333.00,40194.00,127.00,19.15,"CA",36508113,121061519,"Zip-Distributive","95043",,"Frontier","05450"
1177,"95045",4274.00,46.00,62589.00,30759.00,621.00,14.52,"CA",36845781,121539379,"Zip-Distributive","95045",,"Rural","05450"
1178,"95046",6282.00,43.30,110500.00,40083.00,540.00,8.59,"CA",37086211,121606726,"Zip-Distributive","95046",,"Rural","05530"
1179,"95050",38479.00,33.60,84269.00,40351.00,5647.00,14.67,"CA",37346993,121955526,"Zip-Distributive","95050",,"Urban","05530"
1180,"95051",57087.00,35.60,113021.00,49940.00,2691.00,4.71,"CA",37349727,121986781,"Zip-Distributive","95051",,"Urban","05530"
1181,"95053",3532.00,19.30,-666666666.00,4804.00,0.00,0.00,"CA",37351974,121937349,"Zip-Distributive","95053",,"Urban","05530"
1182,"95054",24835.00,32.90,140890.00,54051.00,879.00,3.53,"CA",37393939,121960079,"Zip-Distributive","95054",,"Urban","05530"
1183,"95060",47369.00,35.60,65237.00,39821.00,12245.00,25.85,"CA",36980779,122043111,"Zip-Distributive","95060",,"Rural","05540"
